expocode: 316420170502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel name: LAPUSH_125W_48N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIs:  Sutton, A.; Newton, J.; Mickett, J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel type: Mooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_SW (total scale),QF_pH,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,00:17,118.9,2,2.3,411,2,2.07,1016,12.6,124.89,11.774,30.798,119.2,411.9,117.5,405.9,-288.5,117.9,407.5,-289.5,8.484,2,-999,5,4.054,3,396.5,2
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,03:17,118.1,2,2.2,411.6,2,1.98,1016.4,12.4,125.51,11.675,30.779,118.4,412.4,116.7,406.7,-290,117.1,408.2,-291.1,8.496,2,-999,5,3.83,3,396.5,2
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,06:17,140,2,2.1,411.9,2,1.87,1016.6,11.9,124.63,11.112,30.937,140.3,412.6,138.4,407.1,-268.7,138.9,408.7,-269.8,8.435,2,6.806,2,4.03,3,395.6,2
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,09:17,146.2,2,2.1,412.1,2,1.91,1015.6,11.7,123.75,10.813,30.93,146.5,412.9,144.5,407.1,-262.6,145,408.7,-263.7,8.403,2,7.666,2,4.13,3,395.5,2
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,12:17,134,2,2.1,412.3,2,1.85,1014.6,11.4,123.37,11.253,30.82,134.3,413,132.2,406.7,-274.5,132.7,408.2,-275.5,8.426,2,-999,5,3.922,3,396.1,2
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,15:17,153.6,2,2,412,2,1.88,1014.2,11.2,121.97,10.891,30.776,153.9,412.7,151.6,406.4,-254.8,152.1,407.9,-255.8,8.383,2,-999,5,3.855,3,395.9,2
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,18:17,258.5,2,2,412.1,2,1.95,1013.2,11,119.02,10.739,30.788,259,412.9,254.7,406.2,-151.4,255.7,407.7,-152,8.185,2,-999,5,3.942,3,354.3,2
LAPUSH_125W_48N,47.964,-124.953,05/15/2017,21:17,268.5,2,2.1,411.9,2,2.03,1011.1,11,116.52,10.53,30.782,269.1,412.8,264.2,405.3,-141.1,265.2,406.8,-141.6,8.187,2,-999,5,3.901,3,356.6,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,00:17,238.3,2,2.1,411.5,2,2.02,1008.3,11,114.49,10.302,30.916,238.8,412.4,233.8,403.8,-169.9,234.7,405.3,-170.6,8.217,2,-999,5,3.897,3,345.3,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,03:17,245.8,2,2.1,410.5,2,2.09,1005.4,11,112.63,10.293,31.008,246.3,411.3,240.5,401.6,-161.1,241.4,403.1,-161.7,8.213,2,-999,5,3.9,3,344.2,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,06:17,278.8,2,2,412.1,2,1.95,1004.4,11,110.54,10.534,31.112,279.4,412.9,272.4,402.6,-130.2,273.5,404.2,-130.7,8.168,2,3.806,2,3.765,3,315.9,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,09:17,277.4,2,2,412.6,2,1.92,1003.7,10.8,108.17,10.237,31.12,278,413.3,270.9,402.9,-132,272,404.4,-132.5,8.142,2,4.728,2,3.894,3,313.1,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,12:17,311.2,2,2,413,2,1.89,1002.2,10.6,105.72,10.274,31.211,311.8,413.8,303.5,402.8,-99.3,304.6,404.3,-99.7,8.118,2,-999,5,3.756,3,293.9,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,15:17,333.4,2,2.1,412.9,2,2.07,1002.2,10.7,103.68,10.408,31.293,334.1,413.8,325.1,402.7,-77.5,326.4,404.2,-77.8,8.106,2,-999,5,3.683,3,286.1,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,18:17,270.6,2,2.2,413.6,2,2.07,1004.1,10.7,103.83,10.233,30.926,271.2,414.5,264.4,404.2,-139.7,265.4,405.7,-140.3,8.168,2,-999,5,3.852,3,324.6,2
LAPUSH_125W_48N,47.964,-124.953,05/16/2017,21:17,255.1,2,2.2,412.8,2,2.13,1006.5,10.9,105.75,10.456,30.79,255.7,413.7,249.9,404.3,-154.4,250.9,405.9,-155,8.197,2,-999,5,3.957,3,360,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,00:17,233.8,2,2.5,411.4,2,2.39,1008.4,11.5,107.82,10.657,30.825,234.4,412.4,229.5,403.7,-174.3,230.3,405.3,-174.9,8.236,2,-999,5,3.991,3,379.6,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,03:17,215.6,2,2.2,409.3,2,2.16,1010.7,11.8,108.96,10.59,30.913,216.1,410.2,212.1,402.5,-190.4,212.9,404,-191.1,8.243,2,-999,5,3.973,3,367.4,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,06:17,234.2,2,2.2,409.4,2,2.14,1012.9,11.6,109.41,10.594,30.891,234.7,410.3,230.9,403.6,-172.7,231.8,405.1,-173.3,8.23,2,5.29,2,3.958,3,359.8,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,09:17,232.8,2,2.2,409.1,2,2.16,1014.8,11.5,109.73,10.882,30.743,233.3,410,229.8,403.9,-174.1,230.7,405.5,-174.7,8.223,2,5.403,2,3.984,3,359.1,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,12:17,244,2,2.2,408.6,2,2.17,1016,11.6,109.55,10.605,30.901,244.5,409.5,241.3,404,-162.7,242.2,405.6,-163.4,8.213,2,-999,5,3.997,3,347.7,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,15:17,238,2,2.2,408.3,2,2.16,1018.7,11.6,109.32,10.565,30.966,238.5,409.2,236,404.8,-168.8,236.9,406.3,-169.5,8.229,2,-999,5,3.996,3,345.6,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,18:17,265.3,2,2.3,408.4,2,2.28,1020.5,11.7,108.81,10.609,31.155,265.9,409.3,263.5,405.6,-142.1,264.5,407.2,-142.7,8.186,2,-999,5,3.924,3,336.2,2
LAPUSH_125W_48N,47.964,-124.953,05/17/2017,21:17,275.3,2,2.3,408.7,2,2.25,1021.6,11.9,108.09,10.709,31.409,275.9,409.7,273.7,406.3,-132.6,274.8,407.9,-133.2,8.171,2,-999,5,3.822,3,328.4,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,00:17,264.1,2,2.3,409,2,2.22,1022,12.1,106.44,11.466,31.302,264.7,409.9,262.5,406.5,-144,263.5,408,-144.5,8.202,2,-999,5,3.579,3,289,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,03:17,267.7,2,2.2,409.4,2,2.15,1022,12.2,105.18,11.421,31.345,268.3,410.3,266.1,406.9,-140.8,267.1,408.5,-141.4,8.193,2,-999,5,3.618,3,288.6,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,06:17,270.4,2,2.3,409.6,2,2.19,1022,12.2,104.47,11.346,31.412,271.1,410.5,268.9,407.1,-138.2,269.9,408.7,-138.8,8.187,2,1.076,2,3.679,3,294.8,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,09:17,240.6,2,2.3,409.3,2,2.15,1021.6,12.2,105.2,11.091,31.372,241.2,410.1,239.1,406.7,-167.5,240.1,408.3,-168.2,8.212,2,3.398,2,3.877,3,323.8,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,12:17,269.8,2,2.3,409.4,2,2.12,1021,12.2,104.1,11.395,31.325,270.4,410.3,267.9,406.5,-138.6,269,408.1,-139.1,8.186,2,-999,5,3.62,3,285.3,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,15:17,276.6,2,2.4,409.4,2,2.15,1021,12.2,103.29,11.422,31.315,277.3,410.3,274.8,406.5,-131.8,275.8,408.1,-132.3,8.178,2,-999,5,3.622,3,284.3,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,18:17,272.7,2,2.4,409.6,2,2.19,1021.9,12.4,102.7,11.47,31.311,273.4,410.5,271.1,407.1,-136,272.1,408.6,-136.5,8.189,2,-999,5,3.617,3,285.6,2
LAPUSH_125W_48N,47.964,-124.953,05/18/2017,21:17,238.1,2,2.7,410.5,2,2.43,1021.5,12.7,103.4,11.558,31.145,238.8,411.5,236.7,407.9,-171.3,237.6,409.5,-171.9,8.24,2,-999,5,3.72,3,320.2,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,00:17,293.8,2,2.8,411.9,2,2.53,1020.6,13.4,102.89,12.372,31.353,294.6,412.9,291.5,408.7,-117.1,292.6,410.2,-117.6,8.171,2,-999,5,3.583,3,282.5,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,03:17,290.7,2,2.6,412.1,2,2.36,1019.7,14.1,102.54,12.062,31.54,291.5,413.1,288.3,408.5,-120.2,289.4,410,-120.7,8.164,2,-999,5,3.623,3,285.8,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,06:17,297.1,2,2.3,411.7,2,2.15,1020.1,13.7,102.25,11.499,31.626,297.7,412.6,294.7,408.4,-113.7,295.8,410,-114.1,8.15,2,0.377,2,3.678,3,287.3,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,09:17,268.6,2,2.3,412.3,2,2.22,1020.1,12.9,102.27,11.898,31.202,269.2,413.3,266.4,408.9,-142.6,267.4,410.5,-143.1,8.179,2,0.458,2,3.696,3,291.7,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,12:17,266.2,2,2.4,411.7,2,2.26,1019.7,12.7,102.33,11.768,31.159,266.8,412.6,264,408.2,-144.2,265,409.7,-144.8,8.193,2,-999,5,3.716,3,294.4,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,15:17,226.9,2,2.6,418.7,2,2.48,1020.4,12.8,103.12,12.37,29.85,227.5,419.8,225.1,415.3,-190.2,225.9,416.9,-190.9,8.265,2,-999,5,3.764,3,319.6,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,18:17,246,2,2.9,412.7,2,2.85,1021,13.4,103.54,12.474,29.694,246.7,413.9,244.2,409.7,-165.4,245.2,411.2,-166,8.246,2,-999,5,3.704,3,309.5,2
LAPUSH_125W_48N,47.964,-124.953,05/19/2017,21:17,267,2,2.9,410.7,2,2.61,1020.8,14.5,103.26,13.437,28.781,267.8,411.8,264.8,407.2,-142.4,265.8,408.7,-142.9,8.217,2,-999,5,3.617,3,288.7,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,00:17,256.9,2,2.8,410,2,2.53,1020.6,15,103.15,13.415,28.615,257.6,411,254.7,406.3,-151.6,255.7,407.9,-152.2,8.227,2,-999,5,3.666,3,294.3,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,03:17,254.5,2,2.7,410.1,2,2.5,1020,14.9,103.06,13.448,28.38,255.2,411.1,252.1,406.2,-154.1,253,407.7,-154.6,8.218,2,-999,5,3.657,3,292.4,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,06:17,251.9,2,2.7,409.7,2,2.52,1020.4,14.6,102.93,13.222,27.924,252.5,410.7,249.7,406,-156.4,250.6,407.5,-156.9,8.217,2,0.47,2,3.647,3,293.9,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,09:17,233,2,2.7,410,2,2.52,1020.6,14.4,102.81,12.942,27.448,233.6,411,231.1,406.5,-175.5,231.9,408,-176.1,8.245,2,0.554,2,3.663,3,295.2,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,12:17,224.3,2,2.6,410,2,2.48,1021.4,14.2,102.87,13.581,25.252,224.9,411,222.5,406.6,-184.1,223.3,408.1,-184.8,8.264,2,-999,5,3.686,3,299,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,15:17,226.7,2,2.6,408.2,2,2.48,1022.4,14,102.74,13.365,25.63,227.3,409.3,225.1,405.3,-180.2,225.9,406.9,-180.9,8.255,2,-999,5,3.669,3,297.6,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,18:17,236,2,2.7,407.8,2,2.54,1023.4,14.1,102.65,13.229,26.254,236.6,408.8,234.6,405.3,-170.7,235.5,406.9,-171.3,8.236,2,-999,5,3.596,3,295.5,2
LAPUSH_125W_48N,47.964,-124.953,05/20/2017,21:17,246.3,2,2.7,407.3,2,2.51,1024.1,14.2,102.48,13.43,26.401,247,408.3,245,405,-160,246,406.6,-160.6,8.228,2,-999,5,3.562,3,292.7,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,00:17,253.6,2,2.6,407,2,2.49,1023.7,14.1,102.35,13.238,27.655,254.3,408,252.2,404.7,-152.5,253.1,406.2,-153.1,8.224,2,-999,5,3.546,3,291.7,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,03:17,254,2,2.5,407.1,2,2.45,1023.2,13.9,102.45,13.158,28.426,254.6,408.1,252.5,404.6,-152.1,253.4,406.1,-152.7,8.221,2,-999,5,3.525,3,294.3,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,06:17,250,2,2.4,406.7,2,2.38,1023.8,13.7,102.76,12.933,29.35,250.7,407.7,248.7,404.6,-155.8,249.6,406.1,-156.4,8.224,2,0.535,2,3.509,3,302.9,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,09:17,227.6,2,2.4,407.3,2,2.33,1024.4,13.4,103.91,12.33,30.092,228.1,408.3,226.6,405.5,-179,227.4,407.1,-179.6,8.259,2,0.54,2,3.49,3,327.2,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,12:17,224.9,2,2.3,408,2,2.27,1024.1,13,105.02,11.99,30.307,225.4,408.9,223.9,406.2,-182.3,224.7,407.7,-183,8.259,2,-999,5,3.505,3,334.2,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,15:17,245.1,2,2.4,407.8,2,2.39,1024.4,12.8,104.61,12.732,28.91,245.7,408.8,244,406,-162,244.9,407.5,-162.6,8.222,2,-999,5,3.511,3,299.2,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,18:17,239.5,2,2.5,409.9,2,2.53,1024.5,13.2,104.65,12.753,29.476,240.2,411,238.5,408.1,-169.6,239.4,409.7,-170.3,8.24,2,-999,5,3.499,3,308.6,2
LAPUSH_125W_48N,47.964,-124.953,05/21/2017,21:17,229.5,2,2.6,410.1,2,2.61,1024.1,13.5,105.36,12.477,29.937,230.1,411.1,228.5,408.2,-179.7,229.3,409.7,-180.4,8.255,2,-999,5,3.489,3,327.5,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,00:17,224.2,2,2.5,408.1,2,2.52,1022.9,13.3,106.37,11.655,30.601,224.7,409.2,223,406.1,-183,223.9,407.6,-183.7,8.255,2,-999,5,3.578,3,349,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,03:17,218.9,2,2.5,408.1,2,2.47,1021.9,13,107.52,11.557,30.683,219.5,409.1,217.6,405.7,-188,218.5,407.2,-188.8,8.256,2,-999,5,3.629,3,358.1,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,06:17,217.3,2,2.4,408.1,2,2.37,1022.1,12.8,108.21,11.574,30.673,217.8,409,216,405.7,-189.6,216.9,407.2,-190.3,8.273,2,1.777,2,3.64,3,355.3,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,09:17,213.7,2,2.5,407.8,2,2.47,1021.6,12.8,108.73,12.555,29.188,214.2,408.8,212.2,404.9,-192.8,213,406.4,-193.5,8.273,2,3.28,2,3.809,3,346.8,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,12:17,182.6,2,2.5,406.9,2,2.42,1021,13.1,110.53,12.071,30.054,183.1,407.9,181.3,404,-222.6,182,405.5,-223.5,8.319,2,-999,5,4.014,3,384.8,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,15:17,176.6,2,2.7,407.5,2,2.65,1021.4,13,112.33,11.518,30.794,177.1,408.6,175.5,405,-229.5,176.2,406.5,-230.3,8.35,2,-999,5,3.925,3,396.3,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,18:17,195.9,2,2.8,420.3,2,2.76,1020.1,13.1,112.93,12.317,30.76,196.5,421.4,194.4,416.9,-222.5,195.1,418.4,-223.3,8.327,2,-999,5,3.756,3,382.6,2
LAPUSH_125W_48N,47.964,-124.953,05/22/2017,21:17,144.8,2,2.8,412,2,2.65,1020,13.7,115.4,12.775,30.378,145.2,413.1,143.5,408.4,-264.9,144,409.9,-265.9,8.421,2,-999,5,3.884,3,398.4,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,00:17,175.2,2,2.8,411,2,2.69,1019.6,13.9,115.29,12.454,30.648,175.7,412.1,173.7,407.4,-233.7,174.3,408.9,-234.6,8.362,2,-999,5,3.78,3,391.7,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,03:17,156.2,2,2.7,407.6,2,2.65,1018.7,14,115.18,12.547,30.657,156.6,408.7,154.7,403.6,-248.9,155.3,405.1,-249.9,8.409,2,-999,5,3.826,3,397.5,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,06:17,187.3,2,2.6,408.4,2,2.52,1018.7,13.6,114.48,12.183,30.681,187.8,409.5,185.5,404.5,-219,186.2,406,-219.8,8.325,2,1.654,2,3.692,3,369.1,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,09:17,203.1,2,2.6,408.8,2,2.5,1018.6,13.5,114.04,12.489,30.526,203.7,409.9,201.1,404.7,-203.6,201.9,406.2,-204.4,8.305,2,2.428,2,3.755,3,368,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,12:17,203.6,2,2.5,409,2,2.47,1018.8,13.4,113.33,12.397,30.537,204.1,410,201.6,405,-203.4,202.4,406.5,-204.2,8.302,2,-999,5,3.74,3,362.6,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,15:17,196.9,2,2.5,409.2,2,2.5,1018.8,13.4,112.25,12.459,30.551,197.4,410.3,195,405.2,-210.2,195.7,406.8,-211,8.33,2,-999,5,3.723,3,356.3,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,18:17,187.8,2,2.6,409,2,2.59,1018.9,13.5,112,12.591,30.537,188.3,410.1,186,405.1,-219.1,186.7,406.6,-219.9,8.346,2,-999,5,3.711,3,360.6,2
LAPUSH_125W_48N,47.964,-124.953,05/23/2017,21:17,199.2,2,2.7,408.6,2,2.59,1019.7,13.6,111.12,12.708,30.614,199.8,409.6,197.4,404.9,-207.5,198.2,406.4,-208.2,8.33,2,-999,5,3.598,3,338.7,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,00:17,219.5,2,2.5,409.7,2,2.46,1020.5,13.6,107.22,12.702,30.674,220.1,410.7,217.7,406.3,-188.6,218.5,407.8,-189.3,8.305,2,-999,5,3.566,3,330.1,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,03:17,228.3,2,2.3,410.4,2,2.18,1019.7,13.3,104.11,12.127,31.005,228.8,411.3,226.3,406.7,-180.4,227.2,408.3,-181.1,8.271,2,-999,5,3.617,3,322.9,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,06:17,257.7,2,2.2,410.4,2,2.14,1020,12.6,104.23,11.255,31.223,258.3,411.3,255.7,407.1,-151.4,256.7,408.7,-152,8.215,2,3.824,2,3.853,3,337,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,09:17,366.2,2,2.3,410.5,2,2.18,1019.6,11.8,102.81,10.558,31.283,367,411.4,363.4,407.3,-43.9,364.8,408.9,-44.1,8.066,2,2.947,2,3.925,3,296,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,12:17,408.2,2,2.2,410.1,2,2.17,1018.7,11.5,101.31,10.627,31.198,409.2,411,404.7,406.5,-1.8,406.3,408.1,-1.8,8.018,2,-999,5,3.823,3,284.9,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,15:17,429.8,2,2.4,409.8,2,2.31,1018.1,11.6,100.16,10.664,31.158,430.9,410.7,425.9,406,19.9,427.6,407.6,20,7.993,2,-999,5,3.782,3,280.2,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,18:17,444.5,2,2.4,409.9,2,2.32,1017.4,11.7,99.66,10.69,31.123,445.6,410.9,440.1,405.9,34.3,441.8,407.4,34.4,7.983,2,-999,5,3.764,3,277.5,2
LAPUSH_125W_48N,47.964,-124.953,05/24/2017,21:17,425.1,2,2.4,410.5,2,2.28,1016,11.8,99.8,10.845,31.121,426.2,411.4,420.3,405.8,14.5,422,407.4,14.6,8.006,2,-999,5,3.741,3,285.3,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,00:17,478.2,2,2.5,409.5,2,2.36,1015.1,12,99.62,10.684,31.172,479.4,410.5,472.4,404.6,67.9,474.2,406.1,68.1,7.993,2,-999,5,3.764,3,285.4,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,03:17,462.4,2,2.4,409.1,2,2.36,1014.3,12,99.43,10.703,31.083,463.5,410.1,456.5,403.8,52.6,458.2,405.4,52.8,7.961,2,-999,5,3.769,3,279.2,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,06:17,436.1,2,2.2,408.7,2,2.1,1013.8,11.8,99.63,10.6,31.076,437,409.6,430.2,403.2,27,431.9,404.7,27.2,7.986,2,2.274,2,3.817,3,286.4,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,09:17,447.8,2,2.2,408.3,2,2.1,1013.1,11.6,99.74,10.61,31.047,448.8,409.2,441.5,402.5,39,443.2,404.1,39.1,7.978,2,2.22,2,3.845,3,285.5,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,12:17,469.6,2,2.2,418.3,2,2.08,1012.7,11.5,99.54,10.555,31.057,470.6,419.2,462.8,412.2,50.6,464.5,413.8,50.8,7.959,2,-999,5,3.833,3,278.6,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,15:17,397.1,2,2.3,-999,4,2.18,1012.8,11.5,100.26,10.594,31.046,398,-999,391.5,-999,-999,393,-999,-999,8.016,2,-999,5,3.931,3,299.1,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,18:17,295.7,2,2.5,418.9,2,2.43,1012.9,11.7,102.63,10.928,31.068,296.5,419.9,291.5,412.8,-121.3,292.6,414.4,-121.8,8.132,2,-999,5,4.087,3,347.5,2
LAPUSH_125W_48N,47.964,-124.953,05/25/2017,21:17,257.3,2,2.6,409,2,2.42,1012.7,12.4,105.8,11.234,31.035,258,410,253.6,402.9,-149.4,254.5,404.5,-149.9,8.204,2,-999,5,4.043,3,391.7,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,00:17,268,2,2.7,409.1,2,2.47,1012,13.2,107.95,11.202,31.035,268.7,410.1,263.9,402.8,-138.8,264.9,404.3,-139.4,8.162,2,-999,5,3.954,3,366.3,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,03:17,250,2,2.6,408.6,2,2.48,1011.8,13.5,110.08,11.534,31.055,250.7,409.6,246.1,402.1,-156.1,247,403.7,-156.7,8.219,2,-999,5,4.099,3,389.7,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,06:17,241.5,2,2.3,409.3,2,2.21,1012.4,13,111.58,11.445,31.039,242.1,410.3,237.8,403,-165.2,238.7,404.5,-165.8,8.244,2,5.401,2,4.127,3,395.6,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,09:17,300.8,2,2.4,407,2,2.25,1012.9,12.5,111.17,11.034,31.049,301.5,407.9,296.4,401.1,-104.6,297.6,402.6,-105,8.154,2,4.87,2,4.082,3,363.3,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,12:17,444.4,2,2.3,407.3,2,2.22,1013.5,12.3,108.53,10.958,31.031,445.5,408.2,438.2,401.5,36.7,439.9,403.1,36.8,7.992,2,-999,5,3.864,3,293.4,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,15:17,429.3,2,2.7,407.1,2,2.63,1014.3,12.3,106.83,11.051,31.059,430.4,408.2,423.8,401.9,21.9,425.4,403.4,22,7.993,2,-999,5,3.831,3,295.7,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,18:17,329.9,2,2.7,407.6,2,2.68,1015.2,12.7,107.52,11.107,31.084,330.8,408.7,326,402.7,-76.8,327.2,404.3,-77.1,8.106,2,-999,5,3.925,3,337.7,2
LAPUSH_125W_48N,47.964,-124.953,05/26/2017,21:17,211.6,2,2.7,408.2,2,2.66,1015.7,13.3,111.15,12.576,31.035,212.1,409.3,208.9,403,-194.1,209.6,404.5,-194.8,8.314,2,-999,5,4.063,3,396.4,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,00:17,204.8,2,2.8,408.2,2,2.78,1016,14,113.86,12.78,31.017,205.4,409.3,202.2,403.1,-200.8,203,404.6,-201.6,8.327,2,-999,5,4.016,3,396.6,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,03:17,237.7,2,2.8,409.4,2,2.7,1016.1,14.6,113.89,12.347,31.032,238.4,410.5,234.9,404.5,-169.6,235.8,406,-170.2,8.252,2,-999,5,3.818,3,374.6,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,06:17,241,2,2.6,407.5,2,2.41,1016.7,14.1,112.85,12.149,31.072,241.6,408.5,238.2,402.7,-164.5,239.1,404.2,-165.2,8.259,2,1.873,2,3.772,3,349.4,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,09:17,222.8,2,2.5,407.7,2,2.35,1017,13.6,112.43,12.295,31.084,223.3,408.6,220.2,402.9,-182.7,221.1,404.5,-183.4,8.272,2,1.947,2,3.773,3,356.1,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,12:17,223.6,2,2.3,407.9,2,2.19,1017.4,13.1,112.53,11.801,31.068,224.1,408.8,221.2,403.4,-182.2,222,405,-182.9,8.265,2,-999,5,3.869,3,366.8,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,15:17,222.9,2,2.3,407.7,2,2.3,1019,12.6,113.81,11.835,31.097,223.5,408.6,220.9,403.9,-183,221.7,405.4,-183.7,8.26,2,-999,5,4.206,3,395.8,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,18:17,181.8,2,2.6,407.6,2,2.55,1019.4,12.7,115.23,12.427,31.066,182.3,408.6,180.2,403.8,-223.7,180.8,405.4,-224.5,8.351,2,-999,5,3.852,3,396.3,2
LAPUSH_125W_48N,47.964,-124.953,05/27/2017,21:17,193.6,2,2.6,407,2,2.62,1019.4,13.3,115.29,13.239,31.09,194.1,408.1,191.7,403,-211.3,192.4,404.5,-212.1,8.337,2,-999,5,3.713,3,383,2
LAPUSH_125W_48N,47.964,-124.953,05/28/2017,00:17,226.2,2,2.6,406.4,2,2.56,1019,13.8,114.24,13.809,31.108,226.8,407.5,223.8,402,-178.2,224.6,403.5,-178.9,8.279,2,-999,5,3.641,3,347.3,2
